cow_age,cow_breed,cow_sex,weight_mature,weight_current,weight_gain
1,cruzado,male-castrated,900.0,40.0,0.9917355371900827
2,cruzado,male-castrated,900.0,40.99173553719008,0.9917355371900827
3,cruzado,male-castrated,900.0,41.98347107438016,0.9917355371900827
4,cruzado,male-castrated,900.0,42.97520661157025,0.9917355371900827
5,cruzado,male-castrated,900.0,43.96694214876033,0.9917355371900827
6,cruzado,male-castrated,900.0,44.95867768595041,0.9917355371900827
7,cruzado,male-castrated,900.0,45.950413223140494,0.9917355371900827
8,cruzado,male-castrated,900.0,46.94214876033058,0.9917355371900827
9,cruzado,male-castrated,900.0,47.93388429752066,0.9917355371900827
10,cruzado,male-castrated,900.0,48.925619834710744,0.9917355371900827
11,cruzado,male-castrated,900.0,49.917355371900825,0.9917355371900827
12,cruzado,male-castrated,900.0,50.90909090909091,0.9917355371900827
13,cruzado,male-castrated,900.0,51.90082644628099,0.9917355371900827
14,cruzado,male-castrated,900.0,52.892561983471076,0.9917355371900827
15,cruzado,male-castrated,900.0,53.88429752066116,0.9917355371900827
16,cruzado,male-castrated,900.0,54.87603305785124,0.9917355371900827
17,cruzado,male-castrated,900.0,55.867768595041326,0.9917355371900827
18,cruzado,male-castrated,900.0,56.85950413223141,0.9917355371900827
19,cruzado,male-castrated,900.0,57.85123966942149,0.9917355371900827
20,cruzado,male-castrated,900.0,58.84297520661157,0.9917355371900827
21,cruzado,male-castrated,900.0,59.83471074380165,0.9917355371900827
22,cruzado,male-castrated,900.0,60.82644628099173,0.9917355371900827
23,cruzado,male-castrated,900.0,61.81818181818182,0.9917355371900827
24,cruzado,male-castrated,900.0,62.8099173553719,0.9917355371900827
25,cruzado,male-castrated,900.0,63.80165289256198,0.9917355371900827
26,cruzado,male-castrated,900.0,64.79338842975207,0.9917355371900827
27,cruzado,male-castrated,900.0,65.78512396694215,0.9917355371900827
28,cruzado,male-castrated,900.0,66.77685950413223,0.9917355371900827
29,cruzado,male-castrated,900.0,67.76859504132231,0.9917355371900827
30,cruzado,male-castrated,900.0,68.7603305785124,0.9917355371900827
31,cruzado,male-castrated,900.0,69.75206611570248,0.9917355371900827
32,cruzado,male-castrated,900.0,70.74380165289256,0.9917355371900827
33,cruzado,male-castrated,900.0,71.73553719008265,0.9917355371900827
34,cruzado,male-castrated,900.0,72.72727272727272,0.9917355371900827
35,cruzado,male-castrated,900.0,73.71900826446281,0.9917355371900827
36,cruzado,male-castrated,900.0,74.7107438016529,0.9917355371900827
37,cruzado,male-castrated,900.0,75.70247933884298,0.9917355371900827
38,cruzado,male-castrated,900.0,76.69421487603306,0.9917355371900827
39,cruzado,male-castrated,900.0,77.68595041322314,0.9917355371900827
40,cruzado,male-castrated,900.0,78.67768595041323,0.9917355371900827
41,cruzado,male-castrated,900.0,79.6694214876033,0.9917355371900827
42,cruzado,male-castrated,900.0,80.6611570247934,0.9917355371900827
43,cruzado,male-castrated,900.0,81.65289256198346,0.9917355371900827
44,cruzado,male-castrated,900.0,82.64462809917356,0.9917355371900827
45,cruzado,male-castrated,900.0,83.63636363636364,0.9917355371900827
46,cruzado,male-castrated,900.0,84.62809917355372,0.9917355371900827
47,cruzado,male-castrated,900.0,85.6198347107438,0.9917355371900827
48,cruzado,male-castrated,900.0,86.61157024793388,0.9917355371900827
49,cruzado,male-castrated,900.0,87.60330578512396,0.9917355371900827
50,cruzado,male-castrated,900.0,88.59504132231405,0.9917355371900827
51,cruzado,male-castrated,900.0,89.58677685950414,0.9917355371900827
52,cruzado,male-castrated,900.0,90.57851239669421,0.9917355371900827
53,cruzado,male-castrated,900.0,91.5702479338843,0.9917355371900827
54,cruzado,male-castrated,900.0,92.56198347107438,0.9917355371900827
55,cruzado,male-castrated,900.0,93.55371900826447,0.9917355371900827
56,cruzado,male-castrated,900.0,94.54545454545455,0.9917355371900827
57,cruzado,male-castrated,900.0,95.53719008264463,0.9917355371900827
58,cruzado,male-castrated,900.0,96.52892561983471,0.9917355371900827
59,cruzado,male-castrated,900.0,97.52066115702479,0.9917355371900827
60,cruzado,male-castrated,900.0,98.51239669421489,0.9917355371900827
61,cruzado,male-castrated,900.0,99.50413223140495,0.9917355371900827
62,cruzado,male-castrated,900.0,100.49586776859505,0.9917355371900827
63,cruzado,male-castrated,900.0,101.48760330578513,0.9917355371900827
64,cruzado,male-castrated,900.0,102.47933884297521,0.9917355371900827
65,cruzado,male-castrated,900.0,103.47107438016529,0.9917355371900827
66,cruzado,male-castrated,900.0,104.46280991735537,0.9917355371900827
67,cruzado,male-castrated,900.0,105.45454545454545,0.9917355371900827
68,cruzado,male-castrated,900.0,106.44628099173553,0.9917355371900827
69,cruzado,male-castrated,900.0,107.43801652892562,0.9917355371900827
70,cruzado,male-castrated,900.0,108.42975206611571,0.9917355371900827
71,cruzado,male-castrated,900.0,109.42148760330579,0.9917355371900827
72,cruzado,male-castrated,900.0,110.41322314049587,0.9917355371900827
73,cruzado,male-castrated,900.0,111.40495867768595,0.9917355371900827
74,cruzado,male-castrated,900.0,112.39669421487604,0.9917355371900827
75,cruzado,male-castrated,900.0,113.38842975206612,0.9917355371900827
76,cruzado,male-castrated,900.0,114.3801652892562,0.9917355371900827
77,cruzado,male-castrated,900.0,115.37190082644628,0.9917355371900827
78,cruzado,male-castrated,900.0,116.36363636363636,0.9917355371900827
79,cruzado,male-castrated,900.0,117.35537190082646,0.9917355371900827
80,cruzado,male-castrated,900.0,118.34710743801654,0.9917355371900827
81,cruzado,male-castrated,900.0,119.33884297520662,0.9917355371900827
82,cruzado,male-castrated,900.0,120.3305785123967,0.9917355371900827
83,cruzado,male-castrated,900.0,121.32231404958678,0.9917355371900827
84,cruzado,male-castrated,900.0,122.31404958677686,0.9917355371900827
85,cruzado,male-castrated,900.0,123.30578512396694,0.9917355371900827
86,cruzado,male-castrated,900.0,124.29752066115702,0.9917355371900827
87,cruzado,male-castrated,900.0,125.2892561983471,0.9917355371900827
88,cruzado,male-castrated,900.0,126.2809917355372,0.9917355371900827
89,cruzado,male-castrated,900.0,127.27272727272728,0.9917355371900827
90,cruzado,male-castrated,900.0,128.26446280991735,0.9917355371900827
91,cruzado,male-castrated,900.0,129.25619834710744,0.9917355371900827
92,cruzado,male-castrated,900.0,130.24793388429754,0.9917355371900827
93,cruzado,male-castrated,900.0,131.2396694214876,0.9917355371900827
94,cruzado,male-castrated,900.0,132.23140495867767,0.9917355371900827
95,cruzado,male-castrated,900.0,133.22314049586777,0.9917355371900827
96,cruzado,male-castrated,900.0,134.21487603305786,0.9917355371900827
97,cruzado,male-castrated,900.0,135.20661157024793,0.9917355371900827
98,cruzado,male-castrated,900.0,136.19834710743802,0.9917355371900827
99,cruzado,male-castrated,900.0,137.1900826446281,0.9917355371900827
100,cruzado,male-castrated,900.0,138.1818181818182,0.9917355371900827
101,cruzado,male-castrated,900.0,139.17355371900828,0.9917355371900827
102,cruzado,male-castrated,900.0,140.16528925619835,0.9917355371900827
103,cruzado,male-castrated,900.0,141.15702479338842,0.9917355371900827
104,cruzado,male-castrated,900.0,142.1487603305785,0.9917355371900827
105,cruzado,male-castrated,900.0,143.1404958677686,0.9917355371900827
106,cruzado,male-castrated,900.0,144.13223140495867,0.9917355371900827
107,cruzado,male-castrated,900.0,145.12396694214877,0.9917355371900827
108,cruzado,male-castrated,900.0,146.11570247933884,0.9917355371900827
109,cruzado,male-castrated,900.0,147.10743801652893,0.9917355371900827
110,cruzado,male-castrated,900.0,148.09917355371903,0.9917355371900827
111,cruzado,male-castrated,900.0,149.0909090909091,0.9917355371900827
