cow_age,cow_breed,cow_sex,weight_mature,weight_current,weight_gain
1,barrosa,female,418.0,25.0,0.5206611570247934
2,barrosa,female,418.0,25.520661157024794,0.5206611570247934
3,barrosa,female,418.0,26.041322314049587,0.5206611570247934
4,barrosa,female,418.0,26.56198347107438,0.5206611570247934
5,barrosa,female,418.0,27.082644628099175,0.5206611570247934
6,barrosa,female,418.0,27.60330578512397,0.5206611570247934
7,barrosa,female,418.0,28.123966942148762,0.5206611570247934
8,barrosa,female,418.0,28.644628099173552,0.5206611570247934
9,barrosa,female,418.0,29.16528925619835,0.5206611570247934
10,barrosa,female,418.0,29.68595041322314,0.5206611570247934
11,barrosa,female,418.0,30.206611570247937,0.5206611570247934
12,barrosa,female,418.0,30.727272727272727,0.5206611570247934
13,barrosa,female,418.0,31.24793388429752,0.5206611570247934
14,barrosa,female,418.0,31.768595041322314,0.5206611570247934
15,barrosa,female,418.0,32.289256198347104,0.5206611570247934
16,barrosa,female,418.0,32.8099173553719,0.5206611570247934
17,barrosa,female,418.0,33.3305785123967,0.5206611570247934
18,barrosa,female,418.0,33.85123966942149,0.5206611570247934
19,barrosa,female,418.0,34.37190082644628,0.5206611570247934
20,barrosa,female,418.0,34.892561983471076,0.5206611570247934
21,barrosa,female,418.0,35.41322314049587,0.5206611570247934
22,barrosa,female,418.0,35.93388429752066,0.5206611570247934
23,barrosa,female,418.0,36.45454545454545,0.5206611570247934
24,barrosa,female,418.0,36.97520661157025,0.5206611570247934
25,barrosa,female,418.0,37.49586776859504,0.5206611570247934
26,barrosa,female,418.0,38.01652892561984,0.5206611570247934
27,barrosa,female,418.0,38.53719008264463,0.5206611570247934
28,barrosa,female,418.0,39.057851239669425,0.5206611570247934
29,barrosa,female,418.0,39.578512396694215,0.5206611570247934
30,barrosa,female,418.0,40.09917355371901,0.5206611570247934
31,barrosa,female,418.0,40.6198347107438,0.5206611570247934
32,barrosa,female,418.0,41.14049586776859,0.5206611570247934
33,barrosa,female,418.0,41.66115702479339,0.5206611570247934
34,barrosa,female,418.0,42.18181818181819,0.5206611570247934
35,barrosa,female,418.0,42.70247933884298,0.5206611570247934
36,barrosa,female,418.0,43.22314049586777,0.5206611570247934
37,barrosa,female,418.0,43.743801652892564,0.5206611570247934
38,barrosa,female,418.0,44.26446280991736,0.5206611570247934
39,barrosa,female,418.0,44.78512396694215,0.5206611570247934
40,barrosa,female,418.0,45.30578512396694,0.5206611570247934
41,barrosa,female,418.0,45.82644628099174,0.5206611570247934
42,barrosa,female,418.0,46.34710743801653,0.5206611570247934
43,barrosa,female,418.0,46.867768595041326,0.5206611570247934
44,barrosa,female,418.0,47.388429752066116,0.5206611570247934
45,barrosa,female,418.0,47.90909090909091,0.5206611570247934
46,barrosa,female,418.0,48.429752066115704,0.5206611570247934
47,barrosa,female,418.0,48.9504132231405,0.5206611570247934
48,barrosa,female,418.0,49.47107438016529,0.5206611570247934
49,barrosa,female,418.0,49.99173553719008,0.5206611570247934
50,barrosa,female,418.0,50.51239669421488,0.5206611570247934
51,barrosa,female,418.0,51.033057851239676,0.5206611570247934
52,barrosa,female,418.0,51.553719008264466,0.5206611570247934
53,barrosa,female,418.0,52.074380165289256,0.5206611570247934
54,barrosa,female,418.0,52.59504132231405,0.5206611570247934
55,barrosa,female,418.0,53.11570247933885,0.5206611570247934
56,barrosa,female,418.0,53.63636363636364,0.5206611570247934
57,barrosa,female,418.0,54.15702479338843,0.5206611570247934
58,barrosa,female,418.0,54.67768595041322,0.5206611570247934
59,barrosa,female,418.0,55.19834710743802,0.5206611570247934
60,barrosa,female,418.0,55.719008264462815,0.5206611570247934
61,barrosa,female,418.0,56.239669421487605,0.5206611570247934
62,barrosa,female,418.0,56.760330578512395,0.5206611570247934
63,barrosa,female,418.0,57.28099173553719,0.5206611570247934
64,barrosa,female,418.0,57.80165289256199,0.5206611570247934
65,barrosa,female,418.0,58.32231404958678,0.5206611570247934
66,barrosa,female,418.0,58.84297520661157,0.5206611570247934
67,barrosa,female,418.0,59.36363636363637,0.5206611570247934
68,barrosa,female,418.0,59.88429752066116,0.5206611570247934
69,barrosa,female,418.0,60.404958677685954,0.5206611570247934
70,barrosa,female,418.0,60.925619834710744,0.5206611570247934
71,barrosa,female,418.0,61.44628099173554,0.5206611570247934
72,barrosa,female,418.0,61.96694214876033,0.5206611570247934
73,barrosa,female,418.0,62.48760330578513,0.5206611570247934
74,barrosa,female,418.0,63.00826446280992,0.5206611570247934
75,barrosa,female,418.0,63.528925619834716,0.5206611570247934
76,barrosa,female,418.0,64.04958677685951,0.5206611570247934
77,barrosa,female,418.0,64.5702479338843,0.5206611570247934
78,barrosa,female,418.0,65.0909090909091,0.5206611570247934
79,barrosa,female,418.0,65.61157024793388,0.5206611570247934
80,barrosa,female,418.0,66.13223140495867,0.5206611570247934
81,barrosa,female,418.0,66.65289256198348,0.5206611570247934
82,barrosa,female,418.0,67.17355371900827,0.5206611570247934
83,barrosa,female,418.0,67.69421487603306,0.5206611570247934
84,barrosa,female,418.0,68.21487603305786,0.5206611570247934
85,barrosa,female,418.0,68.73553719008265,0.5206611570247934
86,barrosa,female,418.0,69.25619834710744,0.5206611570247934
87,barrosa,female,418.0,69.77685950413223,0.5206611570247934
88,barrosa,female,418.0,70.29752066115702,0.5206611570247934
89,barrosa,female,418.0,70.81818181818181,0.5206611570247934
90,barrosa,female,418.0,71.33884297520662,0.5206611570247934
91,barrosa,female,418.0,71.85950413223141,0.5206611570247934
92,barrosa,female,418.0,72.38016528925621,0.5206611570247934
