cow_age,cow_breed,cow_sex,weight_mature,weight_current,weight_gain
1,brava de lide,male,500.0,21.0,0.30578512396694213
2,brava de lide,male,500.0,21.305785123966942,0.30578512396694213
3,brava de lide,male,500.0,21.611570247933884,0.30578512396694213
4,brava de lide,male,500.0,21.917355371900825,0.30578512396694213
5,brava de lide,male,500.0,22.223140495867767,0.30578512396694213
6,brava de lide,male,500.0,22.52892561983471,0.30578512396694213
7,brava de lide,male,500.0,22.834710743801654,0.30578512396694213
8,brava de lide,male,500.0,23.140495867768596,0.30578512396694213
9,brava de lide,male,500.0,23.446280991735538,0.30578512396694213
10,brava de lide,male,500.0,23.75206611570248,0.30578512396694213
11,brava de lide,male,500.0,24.05785123966942,0.30578512396694213
12,brava de lide,male,500.0,24.363636363636363,0.30578512396694213
13,brava de lide,male,500.0,24.669421487603305,0.30578512396694213
14,brava de lide,male,500.0,24.975206611570247,0.30578512396694213
15,brava de lide,male,500.0,25.28099173553719,0.30578512396694213
16,brava de lide,male,500.0,25.586776859504134,0.30578512396694213
17,brava de lide,male,500.0,25.892561983471076,0.30578512396694213
18,brava de lide,male,500.0,26.198347107438018,0.30578512396694213
19,brava de lide,male,500.0,26.50413223140496,0.30578512396694213
20,brava de lide,male,500.0,26.8099173553719,0.30578512396694213
21,brava de lide,male,500.0,27.115702479338843,0.30578512396694213
22,brava de lide,male,500.0,27.421487603305785,0.30578512396694213
23,brava de lide,male,500.0,27.727272727272727,0.30578512396694213
24,brava de lide,male,500.0,28.03305785123967,0.30578512396694213
25,brava de lide,male,500.0,28.33884297520661,0.30578512396694213
26,brava de lide,male,500.0,28.644628099173552,0.30578512396694213
27,brava de lide,male,500.0,28.950413223140494,0.30578512396694213
28,brava de lide,male,500.0,29.256198347107436,0.30578512396694213
29,brava de lide,male,500.0,29.561983471074377,0.30578512396694213
30,brava de lide,male,500.0,29.86776859504132,0.30578512396694213
31,brava de lide,male,500.0,30.173553719008265,0.30578512396694213
32,brava de lide,male,500.0,30.479338842975206,0.30578512396694213
33,brava de lide,male,500.0,30.785123966942148,0.30578512396694213
34,brava de lide,male,500.0,31.09090909090909,0.30578512396694213
35,brava de lide,male,500.0,31.39669421487603,0.30578512396694213
36,brava de lide,male,500.0,31.702479338842977,0.30578512396694213
37,brava de lide,male,500.0,32.00826446280992,0.30578512396694213
38,brava de lide,male,500.0,32.31404958677686,0.30578512396694213
39,brava de lide,male,500.0,32.6198347107438,0.30578512396694213
40,brava de lide,male,500.0,32.925619834710744,0.30578512396694213
41,brava de lide,male,500.0,33.231404958677686,0.30578512396694213
42,brava de lide,male,500.0,33.53719008264463,0.30578512396694213
43,brava de lide,male,500.0,33.84297520661157,0.30578512396694213
44,brava de lide,male,500.0,34.14876033057851,0.30578512396694213
45,brava de lide,male,500.0,34.45454545454545,0.30578512396694213
46,brava de lide,male,500.0,34.760330578512395,0.30578512396694213
47,brava de lide,male,500.0,35.06611570247934,0.30578512396694213
48,brava de lide,male,500.0,35.37190082644628,0.30578512396694213
49,brava de lide,male,500.0,35.67768595041322,0.30578512396694213
50,brava de lide,male,500.0,35.98347107438016,0.30578512396694213
51,brava de lide,male,500.0,36.289256198347104,0.30578512396694213
52,brava de lide,male,500.0,36.595041322314046,0.30578512396694213
53,brava de lide,male,500.0,36.90082644628099,0.30578512396694213
54,brava de lide,male,500.0,37.20661157024793,0.30578512396694213
55,brava de lide,male,500.0,37.51239669421487,0.30578512396694213
56,brava de lide,male,500.0,37.81818181818181,0.30578512396694213
57,brava de lide,male,500.0,38.123966942148755,0.30578512396694213
58,brava de lide,male,500.0,38.4297520661157,0.30578512396694213
59,brava de lide,male,500.0,38.73553719008264,0.30578512396694213
60,brava de lide,male,500.0,39.04132231404959,0.30578512396694213
61,brava de lide,male,500.0,39.34710743801653,0.30578512396694213
62,brava de lide,male,500.0,39.65289256198347,0.30578512396694213
63,brava de lide,male,500.0,39.95867768595041,0.30578512396694213
64,brava de lide,male,500.0,40.264462809917354,0.30578512396694213
65,brava de lide,male,500.0,40.570247933884296,0.30578512396694213
66,brava de lide,male,500.0,40.87603305785124,0.30578512396694213
67,brava de lide,male,500.0,41.18181818181818,0.30578512396694213
68,brava de lide,male,500.0,41.48760330578512,0.30578512396694213
69,brava de lide,male,500.0,41.79338842975206,0.30578512396694213
70,brava de lide,male,500.0,42.099173553719005,0.30578512396694213
71,brava de lide,male,500.0,42.404958677685954,0.30578512396694213
72,brava de lide,male,500.0,42.710743801652896,0.30578512396694213
73,brava de lide,male,500.0,43.01652892561984,0.30578512396694213
74,brava de lide,male,500.0,43.32231404958678,0.30578512396694213
75,brava de lide,male,500.0,43.62809917355372,0.30578512396694213
76,brava de lide,male,500.0,43.93388429752066,0.30578512396694213
77,brava de lide,male,500.0,44.239669421487605,0.30578512396694213
78,brava de lide,male,500.0,44.54545454545455,0.30578512396694213
79,brava de lide,male,500.0,44.85123966942149,0.30578512396694213
80,brava de lide,male,500.0,45.15702479338843,0.30578512396694213
81,brava de lide,male,500.0,45.46280991735537,0.30578512396694213
82,brava de lide,male,500.0,45.768595041322314,0.30578512396694213
83,brava de lide,male,500.0,46.074380165289256,0.30578512396694213
84,brava de lide,male,500.0,46.3801652892562,0.30578512396694213
85,brava de lide,male,500.0,46.68595041322314,0.30578512396694213
86,brava de lide,male,500.0,46.99173553719008,0.30578512396694213
87,brava de lide,male,500.0,47.29752066115702,0.30578512396694213
88,brava de lide,male,500.0,47.603305785123965,0.30578512396694213
89,brava de lide,male,500.0,47.90909090909091,0.30578512396694213
90,brava de lide,male,500.0,48.21487603305785,0.30578512396694213
91,brava de lide,male,500.0,48.52066115702479,0.30578512396694213
92,brava de lide,male,500.0,48.82644628099173,0.30578512396694213
93,brava de lide,male,500.0,49.132231404958674,0.30578512396694213
94,brava de lide,male,500.0,49.438016528925615,0.30578512396694213
95,brava de lide,male,500.0,49.74380165289256,0.30578512396694213
96,brava de lide,male,500.0,50.0495867768595,0.30578512396694213
97,brava de lide,male,500.0,50.35537190082644,0.30578512396694213
98,brava de lide,male,500.0,50.66115702479338,0.30578512396694213
99,brava de lide,male,500.0,50.966942148760324,0.30578512396694213
100,brava de lide,male,500.0,51.272727272727266,0.30578512396694213
101,brava de lide,male,500.0,51.57851239669421,0.30578512396694213
102,brava de lide,male,500.0,51.88429752066115,0.30578512396694213
103,brava de lide,male,500.0,52.1900826446281,0.30578512396694213
104,brava de lide,male,500.0,52.49586776859504,0.30578512396694213
105,brava de lide,male,500.0,52.80165289256198,0.30578512396694213
106,brava de lide,male,500.0,53.107438016528924,0.30578512396694213
107,brava de lide,male,500.0,53.413223140495866,0.30578512396694213
108,brava de lide,male,500.0,53.71900826446281,0.30578512396694213
109,brava de lide,male,500.0,54.02479338842975,0.30578512396694213
110,brava de lide,male,500.0,54.33057851239669,0.30578512396694213
111,brava de lide,male,500.0,54.63636363636363,0.30578512396694213
112,brava de lide,male,500.0,54.942148760330575,0.30578512396694213
113,brava de lide,male,500.0,55.24793388429752,0.30578512396694213
114,brava de lide,male,500.0,55.55371900826446,0.30578512396694213
115,brava de lide,male,500.0,55.8595041322314,0.30578512396694213
116,brava de lide,male,500.0,56.16528925619834,0.30578512396694213
117,brava de lide,male,500.0,56.471074380165284,0.30578512396694213
118,brava de lide,male,500.0,56.776859504132226,0.30578512396694213
119,brava de lide,male,500.0,57.082644628099175,0.30578512396694213
120,brava de lide,male,500.0,57.388429752066116,0.30578512396694213
121,brava de lide,male,500.0,57.69421487603306,0.30578512396694213
122,brava de lide,male,500.0,58.0,0.30578512396694213
123,brava de lide,male,500.0,58.26373626373626,0.26373626373626374
124,brava de lide,male,500.0,58.527472527472526,0.26373626373626374
125,brava de lide,male,500.0,58.79120879120879,0.26373626373626374
126,brava de lide,male,500.0,59.05494505494506,0.26373626373626374
127,brava de lide,male,500.0,59.31868131868132,0.26373626373626374
128,brava de lide,male,500.0,59.582417582417584,0.26373626373626374
129,brava de lide,male,500.0,59.84615384615385,0.26373626373626374
130,brava de lide,male,500.0,60.10989010989011,0.26373626373626374
131,brava de lide,male,500.0,60.37362637362637,0.26373626373626374
132,brava de lide,male,500.0,60.637362637362635,0.26373626373626374
