weight_current,weight_gain,weight_mature,cf_maintenance,ne_maintenance,cf_growth,ne_growth,feeding_situation,cf_activity,ne_activity,is_pregnant,cf_pregnant,ne_pregnant,is_lactating,milk_production,milk_fat,milk protein,ne_lactation,Diet,Digestibility_diet,REM,REG,Ym,gross_energy,EF_CH4_Ent_Ferm
286.691042047532,0.2010968921389396,380.0,0.386,26.894,0.8,3.627,extensive,0.227,6.105,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,162.383,0.204
286.89213893967093,0.2010968921389396,380.0,0.386,26.908,0.8,3.629,extensive,0.227,6.108,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,162.451,0.204
287.09323583180986,0.2010968921389396,380.0,0.386,26.922,0.8,3.631,extensive,0.227,6.111,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,162.52,0.204
287.2943327239488,0.2010968921389396,380.0,0.386,26.936,0.8,3.633,extensive,0.227,6.114,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,162.588,0.205
287.49542961608773,0.2010968921389396,380.0,0.386,26.95,0.8,3.635,extensive,0.227,6.118,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,162.66,0.205
287.69652650822667,0.2010968921389396,380.0,0.386,26.964,0.8,3.637,extensive,0.227,6.121,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,162.729,0.205
287.89762340036566,0.2010968921389396,380.0,0.386,26.978,0.8,3.639,extensive,0.227,6.124,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,162.798,0.205
288.0987202925046,0.2010968921389396,380.0,0.386,26.993,0.8,3.64,extensive,0.227,6.127,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,162.864,0.205
288.2998171846436,0.2010968921389396,380.0,0.386,27.007,0.8,3.642,extensive,0.227,6.131,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,162.935,0.205
288.50091407678246,0.2010968921389396,380.0,0.386,27.021,0.8,3.644,extensive,0.227,6.134,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.004,0.205
288.7020109689214,0.2010968921389396,380.0,0.386,27.035,0.8,3.646,extensive,0.227,6.137,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.073,0.205
288.90310786106033,0.2010968921389396,380.0,0.386,27.049,0.8,3.648,extensive,0.227,6.14,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.141,0.205
289.10420475319927,0.2010968921389396,380.0,0.386,27.063,0.8,3.65,extensive,0.227,6.143,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.21,0.205
289.3053016453382,0.2010968921389396,380.0,0.386,27.077,0.8,3.652,extensive,0.227,6.146,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.278,0.205
289.50639853747714,0.2010968921389396,380.0,0.386,27.091,0.8,3.654,extensive,0.227,6.15,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.35,0.205
289.7074954296161,0.2010968921389396,380.0,0.386,27.105,0.8,3.656,extensive,0.227,6.153,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.419,0.206
289.908592321755,0.2010968921389396,380.0,0.386,27.12,0.8,3.658,extensive,0.227,6.156,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.491,0.206
290.10968921389394,0.2010968921389396,380.0,0.386,27.134,0.8,3.659,extensive,0.227,6.159,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.554,0.206
290.3107861060329,0.2010968921389396,380.0,0.386,27.148,0.8,3.661,extensive,0.227,6.163,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.625,0.206
290.5118829981718,0.2010968921389396,380.0,0.386,27.162,0.8,3.663,extensive,0.227,6.166,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.694,0.206
290.71297989031075,0.2010968921389396,380.0,0.386,27.176,0.8,3.665,extensive,0.227,6.169,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.763,0.206
290.9140767824497,0.2010968921389396,380.0,0.386,27.19,0.8,3.667,extensive,0.227,6.172,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.831,0.206
291.1151736745887,0.2010968921389396,380.0,0.386,27.204,0.8,3.669,extensive,0.227,6.175,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.9,0.206
291.3162705667276,0.2010968921389396,380.0,0.386,27.218,0.8,3.671,extensive,0.227,6.178,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,163.968,0.206
291.51736745886654,0.2010968921389396,380.0,0.386,27.232,0.8,3.673,extensive,0.227,6.182,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.04,0.206
291.7184643510055,0.2010968921389396,380.0,0.386,27.246,0.8,3.675,extensive,0.227,6.185,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.109,0.206
291.9195612431444,0.2010968921389396,380.0,0.386,27.261,0.8,3.677,extensive,0.227,6.188,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.181,0.207
292.1206581352833,0.2010968921389396,380.0,0.386,27.275,0.8,3.678,extensive,0.227,6.191,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.243,0.207
292.32175502742234,0.2010968921389396,380.0,0.386,27.289,0.8,3.68,extensive,0.227,6.195,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.315,0.207
292.5228519195613,0.2010968921389396,380.0,0.386,27.303,0.8,3.682,extensive,0.227,6.198,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.384,0.207
292.7239488117002,0.2010968921389396,380.0,0.386,27.317,0.8,3.684,extensive,0.227,6.201,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.453,0.207
292.92504570383915,0.2010968921389396,380.0,0.386,27.331,0.8,3.686,extensive,0.227,6.204,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.521,0.207
293.1261425959781,0.2010968921389396,380.0,0.386,27.345,0.8,3.688,extensive,0.227,6.207,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.59,0.207
293.327239488117,0.2010968921389396,380.0,0.386,27.359,0.8,3.69,extensive,0.227,6.21,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.658,0.207
293.52833638025595,0.2010968921389396,380.0,0.386,27.373,0.8,3.692,extensive,0.227,6.214,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.73,0.207
293.7294332723949,0.2010968921389396,380.0,0.386,27.387,0.8,3.694,extensive,0.227,6.217,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.799,0.207
293.9305301645338,0.2010968921389396,380.0,0.386,27.401,0.8,3.696,extensive,0.227,6.22,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.867,0.207
294.1316270566728,0.2010968921389396,380.0,0.386,27.415,0.8,3.697,extensive,0.227,6.223,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.93,0.207
294.3327239488117,0.2010968921389396,380.0,0.386,27.429,0.8,3.699,extensive,0.227,6.226,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,164.999,0.208
294.5338208409506,0.2010968921389396,380.0,0.386,27.443,0.8,3.701,extensive,0.227,6.23,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,165.071,0.208
294.7349177330896,0.2010968921389396,380.0,0.386,27.458,0.8,3.703,extensive,0.227,6.233,no,0.0,0.0,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,165.143,0.208
294.9360146252285,0.2010968921389396,380.0,0.386,27.472,0.8,3.705,extensive,0.227,6.236,yes,0.1,2.747,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,174.385,0.219
295.13711151736743,0.2010968921389396,380.0,0.386,27.486,0.8,3.707,extensive,0.227,6.239,yes,0.1,2.749,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,174.46,0.219
295.3382084095064,0.2010968921389396,380.0,0.386,27.5,0.8,3.709,extensive,0.227,6.243,yes,0.1,2.75,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,174.535,0.22
295.5393053016453,0.2010968921389396,380.0,0.386,27.514,0.8,3.711,extensive,0.227,6.246,yes,0.1,2.751,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,174.607,0.22
295.74040219378423,0.2010968921389396,380.0,0.386,27.528,0.8,3.713,extensive,0.227,6.249,yes,0.1,2.753,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,174.683,0.22
295.9414990859232,0.2010968921389396,380.0,0.386,27.542,0.8,3.715,extensive,0.227,6.252,yes,0.1,2.754,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,174.754,0.22
296.14259597806216,0.2010968921389396,380.0,0.386,27.556,0.8,3.716,extensive,0.227,6.255,yes,0.1,2.756,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,174.824,0.22
296.3436928702011,0.2010968921389396,380.0,0.386,27.57,0.8,3.718,extensive,0.227,6.258,yes,0.1,2.757,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,174.896,0.22
296.54478976234003,0.2010968921389396,380.0,0.386,27.584,0.8,3.72,extensive,0.227,6.262,yes,0.1,2.758,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,174.971,0.22
296.74588665447897,0.2010968921389396,380.0,0.386,27.598,0.8,3.722,extensive,0.227,6.265,yes,0.1,2.76,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.046,0.22
296.9469835466179,0.2010968921389396,380.0,0.386,27.612,0.8,3.724,extensive,0.227,6.268,yes,0.1,2.761,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.118,0.22
297.1480804387569,0.2010968921389396,380.0,0.386,27.626,0.8,3.726,extensive,0.227,6.271,yes,0.1,2.763,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.193,0.22
297.3491773308958,0.2010968921389396,380.0,0.386,27.64,0.8,3.728,extensive,0.227,6.274,yes,0.1,2.764,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.265,0.22
297.5502742230348,0.2010968921389396,380.0,0.386,27.654,0.8,3.73,extensive,0.227,6.277,yes,0.1,2.765,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.337,0.221
297.7513711151737,0.2010968921389396,380.0,0.386,27.668,0.8,3.732,extensive,0.227,6.281,yes,0.1,2.767,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.416,0.221
297.95246800731263,0.2010968921389396,380.0,0.386,27.682,0.8,3.733,extensive,0.227,6.284,yes,0.1,2.768,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.482,0.221
298.1535648994516,0.2010968921389396,380.0,0.386,27.696,0.8,3.735,extensive,0.227,6.287,yes,0.1,2.77,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.557,0.221
298.3546617915905,0.2010968921389396,380.0,0.386,27.71,0.8,3.737,extensive,0.227,6.29,yes,0.1,2.771,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.629,0.221
298.55575868372944,0.2010968921389396,380.0,0.386,27.724,0.8,3.739,extensive,0.227,6.293,yes,0.1,2.772,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.701,0.221
298.7568555758684,0.2010968921389396,380.0,0.386,27.738,0.8,3.741,extensive,0.227,6.297,yes,0.1,2.774,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.78,0.221
298.9579524680073,0.2010968921389396,380.0,0.386,27.752,0.8,3.743,extensive,0.227,6.3,yes,0.1,2.775,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.852,0.221
299.15904936014624,0.2010968921389396,380.0,0.386,27.766,0.8,3.745,extensive,0.227,6.303,yes,0.1,2.777,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.927,0.221
299.3601462522852,0.2010968921389396,380.0,0.386,27.78,0.8,3.747,extensive,0.227,6.306,yes,0.1,2.778,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,175.999,0.221
299.5612431444241,0.2010968921389396,380.0,0.386,27.794,0.8,3.749,extensive,0.227,6.309,yes,0.1,2.779,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,176.071,0.221
299.76234003656305,0.2010968921389396,380.0,0.386,27.808,0.8,3.75,extensive,0.227,6.312,yes,0.1,2.781,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,176.14,0.222
299.963436928702,0.2010968921389396,380.0,0.386,27.822,0.8,3.752,extensive,0.227,6.316,yes,0.1,2.782,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,176.215,0.222
300.1645338208409,0.2010968921389396,380.0,0.386,27.836,0.8,3.754,extensive,0.227,6.319,yes,0.1,2.784,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,176.291,0.222
300.36563071297985,0.2010968921389396,380.0,0.386,27.85,0.8,3.756,extensive,0.227,6.322,yes,0.1,2.785,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,176.362,0.222
300.5667276051188,0.2010968921389396,380.0,0.386,27.864,0.8,3.758,extensive,0.227,6.325,yes,0.1,2.786,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,176.434,0.222
300.7678244972578,0.2010968921389396,380.0,0.386,27.878,0.8,3.76,extensive,0.227,6.328,yes,0.1,2.788,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,176.51,0.222
300.9689213893967,0.2010968921389396,380.0,0.386,27.892,0.8,3.762,extensive,0.227,6.331,yes,0.1,2.789,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,176.582,0.222
301.17001828153565,0.2010968921389396,380.0,0.386,27.906,0.8,3.764,extensive,0.227,6.335,yes,0.1,2.791,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,176.66,0.222
301.3711151736746,0.2010968921389396,380.0,0.386,27.92,0.8,3.766,extensive,0.227,6.338,yes,0.1,2.792,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,176.732,0.222
301.5722120658135,0.2010968921389396,380.0,0.386,27.934,0.8,3.767,extensive,0.227,6.341,yes,0.1,2.793,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,176.798,0.222
301.77330895795245,0.2010968921389396,380.0,0.386,27.948,0.8,3.769,extensive,0.227,6.344,yes,0.1,2.795,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,176.873,0.222
301.97440585009144,0.2010968921389396,380.0,0.386,27.962,0.8,3.771,extensive,0.227,6.347,yes,0.1,2.796,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,176.945,0.223
302.1755027422304,0.2010968921389396,380.0,0.386,27.976,0.8,3.773,extensive,0.227,6.351,yes,0.1,2.798,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.024,0.223
302.3765996343693,0.2010968921389396,380.0,0.386,27.99,0.8,3.775,extensive,0.227,6.354,yes,0.1,2.799,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.096,0.223
302.57769652650825,0.2010968921389396,380.0,0.386,28.004,0.8,3.777,extensive,0.227,6.357,yes,0.1,2.8,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.168,0.223
302.7787934186472,0.2010968921389396,380.0,0.322,23.372,0.8,3.779,extensive,0.227,5.305,yes,0.1,2.337,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,125.895,0.158
302.9798903107861,0.2010968921389396,380.0,0.322,23.384,0.8,3.781,extensive,0.227,5.308,yes,0.1,2.338,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,125.96,0.158
303.18098720292505,0.2010968921389396,380.0,0.322,23.396,0.8,3.782,extensive,0.227,5.311,yes,0.1,2.34,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.023,0.159
303.382084095064,0.2010968921389396,380.0,0.322,23.407,0.8,3.784,extensive,0.227,5.313,yes,0.1,2.341,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.081,0.159
303.5831809872029,0.2010968921389396,380.0,0.322,23.419,0.8,3.786,extensive,0.227,5.316,yes,0.1,2.342,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.146,0.159
303.78427787934186,0.2010968921389396,380.0,0.322,23.43,0.8,3.788,extensive,0.227,5.319,yes,0.1,2.343,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.208,0.159
303.9853747714808,0.2010968921389396,380.0,0.322,23.442,0.8,3.79,extensive,0.227,5.321,yes,0.1,2.344,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.27,0.159
304.1864716636197,0.2010968921389396,380.0,0.322,23.454,0.8,3.792,extensive,0.227,5.324,yes,0.1,2.345,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.335,0.159
304.38756855575866,0.2010968921389396,380.0,0.322,23.465,0.8,3.794,extensive,0.227,5.327,yes,0.1,2.347,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.401,0.159
304.5886654478976,0.2010968921389396,380.0,0.322,23.477,0.8,3.796,extensive,0.227,5.329,yes,0.1,2.348,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.463,0.159
304.78976234003653,0.2010968921389396,380.0,0.322,23.489,0.8,3.798,extensive,0.227,5.332,yes,0.1,2.349,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.528,0.159
304.99085923217547,0.2010968921389396,380.0,0.322,23.5,0.8,3.799,extensive,0.227,5.334,yes,0.1,2.35,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.581,0.159
305.1919561243144,0.2010968921389396,380.0,0.322,23.512,0.8,3.801,extensive,0.227,5.337,yes,0.1,2.351,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.646,0.159
305.39305301645334,0.2010968921389396,380.0,0.322,23.523,0.8,3.803,extensive,0.227,5.34,yes,0.1,2.352,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.708,0.159
305.5941499085923,0.2010968921389396,380.0,0.322,23.535,0.8,3.805,extensive,0.227,5.342,yes,0.1,2.354,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.773,0.159
305.79524680073126,0.2010968921389396,380.0,0.322,23.547,0.8,3.807,extensive,0.227,5.345,yes,0.1,2.355,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.838,0.16
305.9963436928702,0.2010968921389396,380.0,0.322,23.558,0.8,3.809,extensive,0.227,5.348,yes,0.1,2.356,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.9,0.16
306.19744058500913,0.2010968921389396,380.0,0.322,23.57,0.8,3.811,extensive,0.227,5.35,yes,0.1,2.357,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,126.962,0.16
306.39853747714807,0.2010968921389396,380.0,0.322,23.581,0.8,3.813,extensive,0.227,5.353,yes,0.1,2.358,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.024,0.16
306.599634369287,0.2010968921389396,380.0,0.322,23.593,0.8,3.814,extensive,0.227,5.356,yes,0.1,2.359,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.083,0.16
306.800731261426,0.2010968921389396,380.0,0.322,23.605,0.8,3.816,extensive,0.227,5.358,yes,0.1,2.36,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.145,0.16
307.00182815356493,0.2010968921389396,380.0,0.322,23.616,0.8,3.818,extensive,0.227,5.361,yes,0.1,2.362,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.21,0.16
307.20292504570386,0.2010968921389396,380.0,0.322,23.628,0.8,3.82,extensive,0.227,5.364,yes,0.1,2.363,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.276,0.16
307.4040219378428,0.2010968921389396,380.0,0.322,23.639,0.8,3.822,extensive,0.227,5.366,yes,0.1,2.364,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.334,0.16
307.60511882998173,0.2010968921389396,380.0,0.322,23.651,0.8,3.824,extensive,0.227,5.369,yes,0.1,2.365,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.399,0.16
307.80621572212067,0.2010968921389396,380.0,0.322,23.663,0.8,3.826,extensive,0.227,5.372,yes,0.1,2.366,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.465,0.16
308.0073126142596,0.2010968921389396,380.0,0.322,23.674,0.8,3.828,extensive,0.227,5.374,yes,0.1,2.367,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.523,0.16
308.20840950639854,0.2010968921389396,380.0,0.322,23.686,0.8,3.829,extensive,0.227,5.377,yes,0.1,2.369,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.586,0.16
308.4095063985375,0.2010968921389396,380.0,0.322,23.697,0.8,3.831,extensive,0.227,5.379,yes,0.1,2.37,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.645,0.161
308.6106032906764,0.2010968921389396,380.0,0.322,23.709,0.8,3.833,extensive,0.227,5.382,yes,0.1,2.371,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.71,0.161
308.81170018281534,0.2010968921389396,380.0,0.322,23.721,0.8,3.835,extensive,0.227,5.385,yes,0.1,2.372,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.775,0.161
309.0127970749543,0.2010968921389396,380.0,0.322,23.732,0.8,3.837,extensive,0.227,5.387,yes,0.1,2.373,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.834,0.161
309.2138939670932,0.2010968921389396,380.0,0.322,23.744,0.8,3.839,extensive,0.227,5.39,yes,0.1,2.374,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.899,0.161
309.41499085923215,0.2010968921389396,380.0,0.322,23.755,0.8,3.841,extensive,0.227,5.392,yes,0.1,2.376,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,127.961,0.161
309.6160877513711,0.2010968921389396,380.0,0.322,23.767,0.8,3.843,extensive,0.227,5.395,yes,0.1,2.377,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.026,0.161
309.81718464351,0.2010968921389396,380.0,0.322,23.779,0.8,3.844,extensive,0.227,5.398,yes,0.1,2.378,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.085,0.161
310.0182815356489,0.2010968921389396,380.0,0.322,23.79,0.8,3.846,extensive,0.227,5.4,yes,0.1,2.379,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.144,0.161
310.2193784277879,0.2010968921389396,380.0,0.322,23.802,0.8,3.848,extensive,0.227,5.403,yes,0.1,2.38,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.209,0.161
310.4204753199269,0.2010968921389396,380.0,0.322,23.813,0.8,3.85,extensive,0.227,5.406,yes,0.1,2.381,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.271,0.161
310.6215722120658,0.2010968921389396,380.0,0.322,23.825,0.8,3.852,extensive,0.227,5.408,yes,0.1,2.382,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.333,0.161
310.82266910420475,0.2010968921389396,380.0,0.322,23.836,0.8,3.854,extensive,0.227,5.411,yes,0.1,2.384,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.398,0.162
311.0237659963437,0.2010968921389396,380.0,0.322,23.848,0.8,3.856,extensive,0.227,5.413,yes,0.1,2.385,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.46,0.162
311.2248628884826,0.2010968921389396,380.0,0.322,23.86,0.8,3.857,extensive,0.227,5.416,yes,0.1,2.386,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.519,0.162
311.42595978062155,0.2010968921389396,380.0,0.322,23.871,0.8,3.859,extensive,0.227,5.419,yes,0.1,2.387,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.581,0.162
311.62705667276055,0.2010968921389396,380.0,0.322,23.883,0.8,3.861,extensive,0.227,5.421,yes,0.1,2.388,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.643,0.162
311.8281535648995,0.2010968921389396,380.0,0.322,23.894,0.8,3.863,extensive,0.227,5.424,yes,0.1,2.389,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.705,0.162
312.0292504570384,0.2010968921389396,380.0,0.322,23.906,0.8,3.865,extensive,0.227,5.427,yes,0.1,2.391,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.774,0.162
312.2303473491773,0.2010968921389396,380.0,0.322,23.917,0.8,3.867,extensive,0.227,5.429,yes,0.1,2.392,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.832,0.162
312.4314442413163,0.2010968921389396,380.0,0.322,23.929,0.8,3.869,extensive,0.227,5.432,yes,0.1,2.393,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.898,0.162
312.6325411334552,0.2010968921389396,380.0,0.322,23.94,0.8,3.871,extensive,0.227,5.434,yes,0.1,2.394,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,128.956,0.162
312.8336380255941,0.2010968921389396,380.0,0.322,23.952,0.8,3.872,extensive,0.227,5.437,yes,0.1,2.395,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,129.015,0.162
313.0347349177331,0.2010968921389396,380.0,0.322,23.964,0.8,3.874,extensive,0.227,5.44,yes,0.1,2.396,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,129.081,0.162
